id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity
MT0012116237,29.85795918367347,99.38401442307692,2678.4502469269396,0.18323570239599535,"[0.3920091688632965, 0.4891737103462219, 0.4804081916809082, 0.45853471755981445, 0.4320608973503113, 0.3899514377117157, 0.42056435346603394, 0.5009735822677612, 0.6344490647315979, 0.7473363280296326, 0.6747012734413147, 0.4820737838745117]","[-83.30167388916016, 104.00350189208984, -50.17557907104492, 93.14366149902344, -48.20102310180664, 42.83860397338867, -12.050421714782715, 27.404979705810547, -14.181312561035156, 15.199134826660156, -4.7186808586120605, -2.51318097114563, 13.114259719848633, -9.01508617401123, 3.440185070037842, -8.83171558380127, 12.095330238342285, -9.627965927124023, 6.296622276306152, -8.016672134399414]",0.13216083,2.721117e-07
MT0012124855,30.06,117.1875,3238.1181279159873,0.13377035241484833,"[0.48854270577430725, 0.5422558188438416, 0.5919297933578491, 0.5674926042556763, 0.6425113677978516, 0.5641916990280151, 0.5388340353965759, 0.5264217257499695, 0.5143300890922546, 0.48638221621513367, 0.4333120584487915, 0.510930597782135]","[-123.34176635742188, 111.1739501953125, -39.808250427246094, 68.66411590576172, -17.57155990600586, 36.57966232299805, -33.94686508178711, 29.33364486694336, -5.9889631271362305, 12.719590187072754, -6.027085781097412, 1.8146370649337769, 6.968245029449463, -10.080815315246582, 6.8910346031188965, -12.068315505981445, 7.96812105178833, -11.300037384033203, 5.731699466705322, -8.786757469177246]",0.10917182,-6.364849e-05
MT0012168286,28.93206349206349,126.04801829268293,2673.459313505167,0.08586366043672282,"[0.5633073449134827, 0.5941262245178223, 0.5995641350746155, 0.6041656732559204, 0.6872387528419495, 0.6084409952163696, 0.5627079606056213, 0.6047150492668152, 0.6605738997459412, 0.7509604692459106, 0.6363940834999084, 0.5389856100082397]","[-93.15433502197266, 182.62188720703125, -89.00428771972656, 71.09864807128906, -16.38442039489746, 12.128436088562012, 3.3263285160064697, -12.625055313110352, 19.308835983276367, -7.465320110321045, 7.5170087814331055, -4.231820583343506, 2.0204150676727295, 3.9505577087402344, -4.114367961883545, 4.20711088180542, -4.3810553550720215, 0.6491033434867859, -1.4754915237426758, -1.8079440593719482]",0.17588852,-2.7111395e-05
MT0012658636,29.962448979591837,107.666015625,2217.868592785349,0.13277581271785438,"[0.45662665367126465, 0.527702808380127, 0.4926682710647583, 0.4777325689792633, 0.5490474700927734, 0.46508464217185974, 0.4582269787788391, 0.5090351104736328, 0.5846149325370789, 0.5708034038543701, 0.4598984718322754, 0.4655473828315735]","[-43.213661193847656, 121.81278991699219, -67.9514389038086, 73.31924438476562, -29.791488647460938, 33.06714630126953, -19.95438003540039, 24.65890121459961, -2.2023894786834717, 7.860804557800293, 1.2616074085235596, 1.079454779624939, 0.011048167012631893, -6.812365531921387, 1.7500879764556885, -8.550703048706055, 3.924239158630371, -11.366888046264648, 8.429670333862305, -10.783804893493652]",0.20467262,-3.4919472e-07
MT0012855159,29.805714285714284,103.359375,2455.3996375285474,0.15848947685455608,"[0.39548322558403015, 0.45351317524909973, 0.6092256307601929, 0.7137056589126587, 0.6900587677955627, 0.4931572675704956, 0.4140681028366089, 0.4422624409198761, 0.5065358281135559, 0.47487619519233704, 0.5487990975379944, 0.4574468433856964]","[-104.30276489257812, 96.31156921386719, -47.98802185058594, 94.96707916259766, -22.978275299072266, 27.87871551513672, -16.781326293945312, 22.074766159057617, -13.626293182373047, 7.642941474914551, -5.287971019744873, 2.0188210010528564, -5.4300432205200195, -6.8694233894348145, 6.8672051429748535, -8.862768173217773, 2.981114387512207, -15.368861198425293, 12.628111839294434, -13.862626075744629]",0.13553236,4.140472e-07
MT0012865192,29.85795918367347,103.359375,2166.0737017527913,0.13435176297628304,"[0.5806201100349426, 0.5108762979507446, 0.5025377869606018, 0.4665646553039551, 0.5641233325004578, 0.44656121730804443, 0.46729743480682373, 0.658811092376709, 0.5527452230453491, 0.5312280058860779, 0.4267052114009857, 0.48030173778533936]","[-32.97134017944336, 128.1790008544922, -62.10687255859375, 63.07780456542969, -35.46455383300781, 38.50349807739258, -31.920860290527344, 37.05320358276367, -13.007554054260254, 10.232449531555176, -1.9954349994659424, 2.5108067989349365, -0.547686755657196, -11.92646312713623, 6.603307723999023, -11.28258991241455, 10.111654281616211, -12.010035514831543, 8.763890266418457, -13.709634780883789]",0.19734947,1.1196155e-07
MT0012914763,29.85795918367347,103.359375,2588.618572451879,0.1282053423891913,"[0.5031532049179077, 0.45141711831092834, 0.444103866815567, 0.46547234058380127, 0.4901926517486572, 0.49394360184669495, 0.5480622053146362, 0.6430519819259644, 0.7250341773033142, 0.7320516705513, 0.6098387837409973, 0.5308806896209717]","[-48.18130111694336, 107.24560546875, -53.26487731933594, 66.7427749633789, -30.168588638305664, 57.51108169555664, -27.870054244995117, 33.99310302734375, -14.816187858581543, 20.810197830200195, -1.7346510887145996, 2.0954084396362305, 1.16811203956604, -8.100065231323242, 9.651654243469238, -11.341690063476562, 15.170090675354004, -10.144318580627441, 9.819838523864746, -12.274754524230957]",0.19364156,2.3200948e-05
MT0013313448,29.85795918367347,78.30255681818181,2373.0521296810425,0.16716380734836703,"[0.2199178785085678, 0.30115988850593567, 0.2567189335823059, 0.2305978238582611, 0.2322572022676468, 0.2330837994813919, 0.3538830876350403, 0.27769970893859863, 0.3758469820022583, 0.5256170034408569, 0.36673933267593384, 0.2899434566497803]","[-192.87586975097656, 104.88801574707031, -44.572811126708984, 44.21332931518555, -26.57942771911621, 33.80681228637695, -34.67879104614258, 8.924015998840332, -18.758508682250977, 15.645148277282715, -14.720671653747559, -9.707884788513184, 6.159225940704346, -5.2821455001831055, 1.0579605102539062, -10.34287166595459, 5.365499496459961, -13.15146255493164, 6.078983306884766, -11.932101249694824]",0.061221346,1.3987314e-07
MT0013418800,29.85795918367347,129.19921875,2386.2197582914027,0.15169941618876362,"[0.3736845552921295, 0.45922186970710754, 0.4925468862056732, 0.47022494673728943, 0.47658541798591614, 0.4198383092880249, 0.3728469908237457, 0.34109044075012207, 0.4293228089809418, 0.47942185401916504, 0.35766613483428955, 0.404803991317749]","[-25.65532684326172, 112.89254760742188, -60.796382904052734, 69.04723358154297, -30.41314125061035, 29.272106170654297, -35.97574234008789, 31.021663665771484, -15.467060089111328, 9.148611068725586, 1.647202730178833, 4.3490166664123535, -1.7633476257324219, -4.782500743865967, 11.42346477508545, -10.174871444702148, 10.050529479980469, -14.358661651611328, 11.636626243591309, -6.552309036254883]",0.21924332,3.1799254e-06
MT0013612461,29.88,87.20930232558139,2928.9357892306098,0.07696363297979122,"[0.5555998682975769, 0.4999692142009735, 0.47137102484703064, 0.4698907136917114, 0.4916282296180725, 0.5514270663261414, 0.6057257056236267, 0.6246187090873718, 0.6389922499656677, 0.6281121969223022, 0.6046493053436279, 0.6012112498283386]","[-64.5196762084961, 115.65325927734375, -24.56488800048828, 65.01360321044922, -28.98617935180664, 43.61262893676758, -18.817293167114258, 26.589773178100586, -5.262388229370117, 17.440109252929688, -1.7849600315093994, 5.677970886230469, 11.17923355102539, -3.3667564392089844, 14.243342399597168, -2.1767139434814453, 17.12154769897461, -5.721776962280273, 9.491633415222168, -3.090080976486206]",0.29477224,-2.2859467e-05
MT0013790748,29.16,129.31034482758622,2233.506206892484,0.06321273527495885,"[0.44986703991889954, 0.3788006603717804, 0.3460221290588379, 0.42381083965301514, 0.43071287870407104, 0.5639427304267883, 0.4109533131122589, 0.37305566668510437, 0.425573468208313, 0.3974486291408539, 0.47246089577674866, 0.4024771451950073]","[-116.79530334472656, 138.13450622558594, -23.593441009521484, 54.01679229736328, -23.121978759765625, 35.29991149902344, -17.073524475097656, 17.641674041748047, -4.047984600067139, 16.511959075927734, -0.35837408900260925, 5.0802483558654785, 3.3667006492614746, -5.097833156585693, 7.11115026473999, -5.528003692626953, 10.80278491973877, -9.68773078918457, 8.888446807861328, -6.577777862548828]",0.20020398,-1.6862585e-06
MT0013822237,29.178775510204083,135.99917763157896,2124.5977156561303,0.10390990142700875,"[0.3938055634498596, 0.38105639815330505, 0.46557655930519104, 0.39131486415863037, 0.37790533900260925, 0.4395328462123871, 0.5019057393074036, 0.595716118812561, 0.5094830989837646, 0.49200671911239624, 0.4592830538749695, 0.41339242458343506]","[-63.17617416381836, 118.8177719116211, -42.204444885253906, 62.24856948852539, -28.144739151000977, 36.059852600097656, -24.254833221435547, 28.247756958007812, -18.97918128967285, 8.16658878326416, -2.6929519176483154, 0.6866937279701233, 6.33536958694458, -2.877601385116577, 7.0130486488342285, -8.744917869567871, 12.197831153869629, -13.746434211730957, 9.363899230957031, -7.510239601135254]",0.23915449,-2.4492697e-06
MT0013824918,29.15265306122449,83.35433467741936,910.9123141005756,0.044930816456011144,"[0.1943577229976654, 0.21632835268974304, 0.22724364697933197, 0.1783870905637741, 0.19604700803756714, 0.2863157093524933, 0.5577954053878784, 0.5071756839752197, 0.31418928503990173, 0.2832929193973541, 0.2715092897415161, 0.33026009798049927]","[-270.1758117675781, 164.64968872070312, -19.849437713623047, 20.964191436767578, 10.087560653686523, 1.1001192331314087, 4.5577168464660645, 0.0094828512519598, -4.759779453277588, 0.6350025534629822, -6.9644775390625, -5.357787132263184, -0.36406031250953674, -3.397127389907837, -0.7693907022476196, 0.5933297276496887, 5.343047142028809, 6.445769786834717, 5.082562446594238, -3.4886186122894287]",0.08835358,7.1309046e-07
MT0013885218,29.1265306122449,103.359375,2141.7697235571977,0.10008053722609561,"[0.4895712435245514, 0.39983272552490234, 0.3922063708305359, 0.43587467074394226, 0.5145083665847778, 0.5803018808364868, 0.4952307939529419, 0.4886792302131653, 0.5088965892791748, 0.5364100337028503, 0.5192697048187256, 0.5140122771263123]","[-123.25814056396484, 103.43017578125, -39.07451629638672, 57.08663558959961, -21.97630500793457, 36.80696105957031, -16.734167098999023, 27.192317962646484, -4.143218040466309, 12.546598434448242, 6.156452178955078, 4.209754943847656, 4.583218574523926, -0.7395460605621338, 7.080618381500244, -6.89473819732666, 7.48668909072876, -10.307092666625977, 9.521748542785645, -1.9449257850646973]",0.14145617,-5.797027e-07
MT0014157389,29.16,85.22727272727273,2709.40559636929,0.11373122942951179,"[0.36339306831359863, 0.4666607677936554, 0.3859582841396332, 0.4990527629852295, 0.42908036708831787, 0.4097032845020294, 0.6055514216423035, 0.5508114695549011, 0.6460659503936768, 0.43802714347839355, 0.43070048093795776, 0.4126579463481903]","[-88.89563751220703, 124.9759521484375, -49.28501510620117, 57.684207916259766, -26.30042266845703, 34.18497848510742, -13.577033042907715, 12.827897071838379, 2.973433494567871, 1.3309941291809082, 10.290740013122559, -0.516089141368866, 6.9174652099609375, -4.650827407836914, 4.630959987640381, -0.01837734878063202, 8.064699172973633, 0.5559861063957214, 5.418957233428955, 4.34470796585083]",0.1691938,-2.379152e-05
MT0014615863,29.15265306122449,143.5546875,2316.763387336952,0.07845738890824044,"[0.44575971364974976, 0.3989103138446808, 0.41411280632019043, 0.5141683220863342, 0.6537401676177979, 0.6252764463424683, 0.5560308694839478, 0.552007257938385, 0.5648283958435059, 0.5502148270606995, 0.48836973309516907, 0.4464677572250366]","[-39.47444152832031, 107.39852142333984, -28.93169593811035, 68.1288833618164, -20.878009796142578, 49.03447341918945, -29.075637817382812, 34.296817779541016, -16.245941162109375, 18.164196014404297, -3.9470925331115723, 3.3898396492004395, 10.535931587219238, -3.322312355041504, 12.225996017456055, -4.236243724822998, 15.896309852600098, -11.02419662475586, 15.148036003112793, -2.900454044342041]",0.34029153,4.7758756e-05
MT0014703649,28.93206349206349,92.28515625,3281.2162641880354,0.0709735305731047,"[0.6520683169364929, 0.6408851742744446, 0.5614264607429504, 0.5068293809890747, 0.49948635697364807, 0.5242810845375061, 0.48385053873062134, 0.5322425365447998, 0.6192605495452881, 0.6502155661582947, 0.7009552121162415, 0.6505902409553528]","[-113.33441162109375, 127.09952545166016, -41.93204116821289, 59.814754486083984, -16.420494079589844, 29.774208068847656, -7.022851467132568, 16.747493743896484, -4.141232967376709, 1.3319694995880127, 6.698915481567383, 2.9159865379333496, 7.049604415893555, -1.8934998512268066, 9.594989776611328, 2.7757959365844727, 5.517754554748535, 1.1633951663970947, 6.58769416809082, 1.9946874380111694]",0.21127233,7.105496e-05
MT0014817509,29.1265306122449,107.666015625,1598.8652912739904,0.07212011329681275,"[0.41728636622428894, 0.6970469355583191, 0.4593341052532196, 0.3934996426105499, 0.49564695358276367, 0.5453072190284729, 0.7257687449455261, 0.6245751976966858, 0.5461236834526062, 0.4698752760887146, 0.4054282009601593, 0.34962791204452515]","[-41.56569290161133, 149.36293029785156, -34.712730407714844, 59.06674575805664, -24.213838577270508, 35.835880279541016, -18.596755981445312, 30.762128829956055, -6.02479362487793, 7.767600059509277, -1.2023869752883911, 1.7765297889709473, 3.9462907314300537, -2.044565439224243, 8.54261589050293, -5.933639049530029, 10.862386703491211, -8.748476028442383, 6.81251335144043, -7.064612865447998]",0.28063542,-2.3075927e-05
MT0014838459,29.1265306122449,117.45383522727273,2461.1916761877733,0.16107367405378487,"[0.4912194609642029, 0.47988924384117126, 0.5250687599182129, 0.5261395573616028, 0.5465337038040161, 0.5738839507102966, 0.5643763542175293, 0.6232942938804626, 0.7127291560173035, 0.6768832206726074, 0.5695762634277344, 0.5252306461334229]","[15.16378116607666, 113.99164581298828, -72.76708221435547, 78.31913757324219, -35.187435150146484, 41.94559097290039, -23.530033111572266, 34.89781951904297, -15.122217178344727, 17.599153518676758, -2.672708034515381, -0.3118223249912262, 0.4965237081050873, -6.286810874938965, 11.432875633239746, -11.431435585021973, 8.659025192260742, -14.461119651794434, 7.802746772766113, -13.541720390319824]",0.29157647,-2.6667232e-07
MT0014845647,29.1265306122449,117.45383522727273,2589.461376250922,0.15697716944721116,"[0.4275580644607544, 0.4612157940864563, 0.47999924421310425, 0.4860266447067261, 0.4557124972343445, 0.4547683298587799, 0.4710180163383484, 0.5291034579277039, 0.604019820690155, 0.6650307178497314, 0.6428892612457275, 0.5168581604957581]","[-98.55528259277344, 91.53004455566406, -44.170597076416016, 67.82496643066406, -30.873119354248047, 36.07487106323242, -24.659238815307617, 21.676651000976562, -16.845975875854492, 9.810338020324707, -6.132898330688477, -0.440319299697876, -0.21966791152954102, -9.33897876739502, 3.8024632930755615, -13.619746208190918, 5.911561012268066, -14.560976028442383, 3.985945224761963, -11.817500114440918]",0.17757687,-1.0177952e-06
MT0014878397,30.06,163.04347826086956,2532.3696090661297,0.09573352888837147,"[0.3948395252227783, 0.45215854048728943, 0.4620950520038605, 0.6246010661125183, 0.4994053840637207, 0.3625657260417938, 0.36222538352012634, 0.38131043314933777, 0.5935353636741638, 0.49478673934936523, 0.42886582016944885, 0.38912835717201233]","[-62.48885726928711, 134.66665649414062, -66.4927749633789, 42.88345718383789, -13.145429611206055, 29.062986373901367, -16.710111618041992, 12.1470365524292, 3.927145004272461, -2.54048228263855, -0.5288907885551453, -3.0587873458862305, 0.7964344024658203, -7.625131607055664, -3.0840113162994385, -4.553346157073975, 5.440783500671387, -0.622509241104126, 6.649630069732666, 1.8683022260665894]",0.24313757,2.374521e-06
MT0014997916,29.1265306122449,161.4990234375,2268.090332754517,0.10581696650896415,"[0.3247804045677185, 0.3619799017906189, 0.4406982362270355, 0.5341140031814575, 0.43976524472236633, 0.43564045429229736, 0.5177314877510071, 0.5849689841270447, 0.6275834441184998, 0.6004069447517395, 0.5322611927986145, 0.35570278763771057]","[-119.14904022216797, 93.34345245361328, -26.849035263061523, 51.188392639160156, -31.43218421936035, 43.919864654541016, -13.884309768676758, 22.271102905273438, -6.374326229095459, 14.806347846984863, 2.4386091232299805, -0.16359826922416687, 6.5360636711120605, -3.413393974304199, 8.56662368774414, -3.7045059204101562, 10.393531799316406, -8.671124458312988, 7.460511207580566, -3.529151678085327]",0.21737872,-2.003173e-05
MT0015541501,29.16,76.53061224489795,2678.3318605918744,0.11047396761862315,"[0.4309755265712738, 0.5082975625991821, 0.6442804336547852, 0.6815825700759888, 0.6251709461212158, 0.5760664343833923, 0.49835410714149475, 0.4725223183631897, 0.5072894096374512, 0.45621755719184875, 0.409792959690094, 0.4330703616142273]","[-134.9319610595703, 129.23040771484375, -54.411949157714844, 58.73827362060547, -16.53196907043457, 22.31131935119629, -5.642909049987793, 6.656506538391113, 2.1774675846099854, -0.5878989696502686, 6.997594833374023, 4.57124137878418, 9.788761138916016, 0.8567073941230774, 4.624279975891113, -1.87086021900177, 3.9840567111968994, -3.7184460163116455, -2.789834976196289, -3.509568929672241]",0.13570723,9.839549e-07
MT0015962332,29.1265306122449,112.34714673913044,2165.2403467232302,0.10226399091135459,"[0.39434534311294556, 0.3570508360862732, 0.39385032653808594, 0.5143125057220459, 0.4734088182449341, 0.33868494629859924, 0.2755360007286072, 0.3146563172340393, 0.42553678154945374, 0.5116599798202515, 0.5140315294265747, 0.4163615107536316]","[-56.299739837646484, 110.24129486083984, -36.92292785644531, 44.621944427490234, -27.973390579223633, 38.65113067626953, -25.069347381591797, 31.232389450073242, -12.516090393066406, 10.497135162353516, -2.5992352962493896, -0.21621307730674744, 4.046199798583984, -1.9003983736038208, 8.635945320129395, -9.241381645202637, 9.460481643676758, -12.389142036437988, 8.665771484375, -6.238141059875488]",0.295381,0.0017300467
MT0015971175,29.1265306122449,92.28515625,1779.8938539509718,0.09313877303286852,"[0.41953539848327637, 0.3448100686073303, 0.3109056353569031, 0.32856258749961853, 0.3320538401603699, 0.5900529623031616, 0.347215473651886, 0.36104023456573486, 0.35741329193115234, 0.24536281824111938, 0.34367093443870544, 0.3562058210372925]","[-78.3203353881836, 139.64309692382812, -51.44493103027344, 37.86096954345703, -31.114654541015625, 20.474931716918945, -22.360183715820312, 16.529512405395508, -19.29733657836914, 9.092646598815918, -4.895884990692139, -0.5316421985626221, 5.496348857879639, -11.089591979980469, 7.426223278045654, -3.172441005706787, 7.572845935821533, -4.447848320007324, 9.661687850952148, -4.540298938751221]",0.2143686,-7.617539e-06
MT0016743722,29.1265306122449,80.74951171875,1839.9761993656696,0.043732880976095616,"[0.5003547668457031, 0.4422488212585449, 0.4302365779876709, 0.49187248945236206, 0.4827275276184082, 0.46996641159057617, 0.4643400013446808, 0.4900309443473816, 0.6284238696098328, 0.5793558955192566, 0.5470272302627563, 0.5507727861404419]","[-77.99067687988281, 110.71934509277344, -29.910377502441406, 55.828521728515625, -14.55479621887207, 27.56774139404297, -14.260025978088379, 32.554115295410156, -7.248470783233643, 13.449152946472168, 2.8881824016571045, 4.409312725067139, 12.941829681396484, -1.5021612644195557, 11.850545883178711, 4.693337917327881, 11.007451057434082, -2.003325939178467, 13.179566383361816, -8.866721153259277]",0.31003818,3.8039234e-05
MT0017475710,29.1265306122449,143.5546875,2132.7986668255594,0.14415968936752988,"[0.37108108401298523, 0.39242124557495117, 0.42994609475135803, 0.45797616243362427, 0.5380244851112366, 0.37655875086784363, 0.42686763405799866, 0.5187389850616455, 0.5737103223800659, 0.6023228168487549, 0.4306297302246094, 0.4686097800731659]","[-48.09116744995117, 129.30455017089844, -77.03438568115234, 73.13540649414062, -28.026941299438477, 23.906354904174805, -26.238636016845703, 27.7716007232666, -12.375240325927734, 12.378233909606934, 0.4073852598667145, -0.11610304564237595, 0.3776359260082245, -7.230258464813232, 4.753656387329102, -8.036953926086426, 9.025678634643555, -9.49008846282959, 12.446847915649414, -10.469182968139648]",0.17743412,2.137935e-06
MT0026520343,29.1265306122449,99.38401442307692,2159.395491149305,0.11279841571215139,"[0.49181804060935974, 0.5918787121772766, 0.46306151151657104, 0.47036856412887573, 0.38077419996261597, 0.3745754361152649, 0.4732532799243927, 0.4698517918586731, 0.5796940922737122, 0.5010219812393188, 0.4518786072731018, 0.4802089035511017]","[-33.39303970336914, 122.31462860107422, -53.14120864868164, 72.11117553710938, -29.840845108032227, 45.4212760925293, -21.89533042907715, 27.406795501708984, -10.753491401672363, 13.752595901489258, -3.6505050659179688, 0.5556076765060425, 4.320131778717041, -8.493047714233398, 5.139120578765869, -10.928201675415039, 7.71924352645874, -13.548406600952148, 6.646191596984863, -9.214739799499512]",0.22838013,-4.048509e-06
MT0026898936,29.936326530612245,151.99908088235293,2210.404918610336,0.1398880359738372,"[0.4648815393447876, 0.32056093215942383, 0.39294591546058655, 0.45278292894363403, 0.39332735538482666, 0.4300958216190338, 0.33872267603874207, 0.3626405894756317, 0.4588557183742523, 0.5537319183349609, 0.6790270209312439, 0.5373086333274841]","[-97.2618179321289, 122.89334106445312, -68.2568359375, 66.94051361083984, -27.56303596496582, 32.22639465332031, -32.49867248535156, 21.351587295532227, -11.474315643310547, 6.884946346282959, -9.001090049743652, -3.192140579223633, 5.9040703773498535, -3.784097909927368, 5.667521953582764, -12.012580871582031, 10.402430534362793, -9.877239227294922, 2.844925880432129, -11.085366249084473]",0.10659424,1.5905462e-06
MT0026963572,29.805714285714284,161.4990234375,2311.8145853423302,0.16296196578076325,"[0.3287737965583801, 0.27776002883911133, 0.4108861982822418, 0.5903067588806152, 0.595329999923706, 0.6259779930114746, 0.47231143712997437, 0.46408718824386597, 0.6427612900733948, 0.6238741874694824, 0.5815240144729614, 0.4104439914226532]","[-72.8805923461914, 120.76161193847656, -88.49447631835938, 77.189208984375, -31.509784698486328, 33.16111755371094, -24.088315963745117, 21.98516082763672, -15.958261489868164, 11.825865745544434, 0.3430835008621216, -0.48319050669670105, -1.5734059810638428, -7.491949558258057, 5.489136219024658, -16.445655822753906, 3.0193727016448975, -14.415586471557617, 6.4543046951293945, -13.83570671081543]",0.13758501,-1.8557819e-06
MT0027256574,29.074285714285715,99.38401442307692,2126.5619008989843,0.10855976905426976,"[0.5021289587020874, 0.4404752254486084, 0.35113781690597534, 0.34001272916793823, 0.3560275137424469, 0.5064170956611633, 0.34423938393592834, 0.3007139563560486, 0.3128807246685028, 0.3414910137653351, 0.4721911549568176, 0.4456102252006531]","[-74.96646881103516, 107.81172943115234, -44.535343170166016, 61.087825775146484, -29.910297393798828, 23.733503341674805, -23.136083602905273, 11.579035758972168, -13.635552406311035, 3.875455856323242, 0.1870182454586029, -1.4173662662506104, 1.7824280261993408, -1.220152735710144, 9.065729141235352, -5.9381022453308105, 9.999540328979492, -6.596507549285889, 5.154696464538574, -1.8239258527755737]",0.23205002,-7.088632e-05
MT0028159092,29.15265306122449,123.046875,1976.5847696056567,0.09913081272392515,"[0.3989418148994446, 0.3458279073238373, 0.3795672655105591, 0.4444558620452881, 0.4904443025588989, 0.5092566013336182, 0.4105623960494995, 0.3665893077850342, 0.4129241108894348, 0.4121493697166443, 0.3808239698410034, 0.37156954407691956]","[-65.8589859008789, 120.89404296875, -28.334531784057617, 76.01012420654297, -25.540565490722656, 38.393226623535156, -20.95138931274414, 23.818735122680664, -9.930490493774414, 11.418277740478516, -5.160205841064453, 2.735703706741333, 2.516059160232544, -6.831045150756836, 7.0880842208862305, -10.786661148071289, 8.513957977294922, -9.376509666442871, 7.671759128570557, -6.319049835205078]",0.269744,9.633131e-06
MT0028167155,30.06,187.5,3243.7552080067867,0.14452579289183076,"[0.48332759737968445, 0.5651754140853882, 0.6706070899963379, 0.7186139225959778, 0.6674585342407227, 0.570952296257019, 0.5361365675926208, 0.5079292058944702, 0.5251553058624268, 0.6157564520835876, 0.5668591260910034, 0.4780181646347046]","[-22.94097137451172, 118.2348403930664, -71.04003143310547, 75.51976013183594, -30.28424072265625, 41.91209411621094, -18.170557022094727, 32.61738967895508, -9.011731147766113, 15.044025421142578, -0.8729186058044434, 3.9323489665985107, 9.220575332641602, -7.944611072540283, 7.454873561859131, -11.331912994384766, 9.877766609191895, -10.870147705078125, 6.95815372467041, -6.4687581062316895]",0.25899732,5.365916e-06
MT0028172888,30.06,117.1875,3565.2855706303753,0.14770208970862161,"[0.5857865810394287, 0.6081108450889587, 0.6378359794616699, 0.7013465166091919, 0.6828063130378723, 0.7506696581840515, 0.7778597474098206, 0.6535502672195435, 0.5794113278388977, 0.5219570398330688, 0.5499158501625061, 0.5928394198417664]","[-100.51624298095703, 112.91680908203125, -60.73870849609375, 76.67778778076172, -31.000713348388672, 48.971927642822266, -19.918914794921875, 35.62754440307617, -11.51809024810791, -1.8739418983459473, -6.312409400939941, 2.09717059135437, 9.85311508178711, -5.051620960235596, 15.524185180664062, -10.073210716247559, 7.7286248207092285, -11.200389862060547, 6.797670364379883, -4.866109371185303]",0.11991226,-5.691664e-05
MT0028213435,29.936326530612245,95.703125,2118.4283579812154,0.1277850956879845,"[0.5139904618263245, 0.6284685730934143, 0.552664041519165, 0.4758218824863434, 0.4764294922351837, 0.40989115834236145, 0.4213652014732361, 0.589195966720581, 0.5474836826324463, 0.6588230729103088, 0.46182015538215637, 0.44912970066070557]","[-97.19437408447266, 128.8828582763672, -63.082244873046875, 66.28081512451172, -32.650672912597656, 35.731895446777344, -24.05082130432129, 29.740516662597656, -10.66606330871582, 12.960351943969727, -1.0070708990097046, 4.239475250244141, 3.1678049564361572, -8.3546781539917, 7.4398393630981445, -9.812920570373535, 10.589580535888672, -10.812982559204102, 10.188924789428711, -9.367537498474121]",0.10654534,-1.2167169e-06
MT0028345470,29.1265306122449,107.666015625,2450.0286071371634,0.13556127054282868,"[0.6168206334114075, 0.6574187874794006, 0.6307231187820435, 0.5354301929473877, 0.4606025516986847, 0.47225895524024963, 0.4209432303905487, 0.47812139987945557, 0.5730206966400146, 0.5451609492301941, 0.45682859420776367, 0.483261376619339]","[-41.70455551147461, 109.67572021484375, -61.369895935058594, 76.63455200195312, -32.939903259277344, 51.393672943115234, -21.151229858398438, 35.2435417175293, -6.51903772354126, 3.547877311706543, -5.369043350219727, 5.135239601135254, 7.361701011657715, -8.776092529296875, 6.052475452423096, -6.207533359527588, 8.555313110351562, -9.85485553741455, 12.188260078430176, -7.685593605041504]",0.196343,-1.0675698e-06
MT0028469910,29.16,120.96774193548387,2464.1511358233333,0.06488140899273176,"[0.46891748905181885, 0.4199245274066925, 0.46167147159576416, 0.6158406138420105, 0.8050714135169983, 0.6894890666007996, 0.5725452303886414, 0.5071721076965332, 0.4306911826133728, 0.3937278389930725, 0.4014621675014496, 0.49891039729118347]","[-68.86823272705078, 132.9733428955078, -36.5296745300293, 74.7737808227539, -30.148374557495117, 36.9578742980957, -12.174105644226074, 27.0667724609375, -4.827714443206787, 11.630558967590332, 3.9252960681915283, 6.464526653289795, 12.120627403259277, 1.3386961221694946, 14.38046932220459, -10.141073226928711, 7.303321361541748, -9.437067031860352, 3.4686830043792725, -9.483443260192871]",0.26020256,3.0889719e-06
MT0028560561,29.936326530612245,234.90767045454547,2639.2996216586316,0.18665440285852714,"[0.6831634044647217, 0.7013621926307678, 0.7124236226081848, 0.6764130592346191, 0.6493753790855408, 0.5378539562225342, 0.48933517932891846, 0.4730508625507355, 0.5153906941413879, 0.6185017824172974, 0.636593759059906, 0.7140480875968933]","[-90.80415344238281, 99.26070404052734, -65.91070556640625, 92.86590576171875, -29.35304069519043, 42.64691162109375, -20.34504508972168, 22.25800895690918, -1.1138172149658203, 7.446690082550049, -5.600742816925049, 0.22689099609851837, 5.392887115478516, -12.514103889465332, 9.145472526550293, -9.260303497314453, -0.6229382157325745, -10.44583797454834, 3.556145429611206, -8.704320907592773]",0.122019626,-7.6353984e-08
