id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity,transcription,valence_mean,valence_std,arousal_mean,arousal_std,emotion
1139,45.36138321995465,80.74951171875,700.1714913183915,0.0234013911767528,"[0.24817173182964325, 0.30982986092567444, 0.35496658086776733, 0.1999516487121582, 0.19573155045509338, 0.17134617269039154, 0.24992388486862183, 0.26148420572280884, 0.14524121582508087, 0.19050143659114838, 0.17726467549800873, 0.2769334316253662]","[-402.9530944824219, 171.03758239746094, 56.25062561035156, -4.8064374923706055, -5.405118465423584, 0.5988858342170715, -5.782291412353516, -11.034456253051758, -10.402113914489746, -8.098636627197266, -5.612701892852783, -3.6406209468841553, -2.935464859008789, -2.4737138748168945, -2.0435924530029297, -2.295206308364868, -2.3863303661346436, -1.9470244646072388, -2.432905673980713, -3.827505350112915]",0.048407353,-6.2196477e-06,,5.1,1.92,2.5,1.02,
1140,45.000022675736965,99.38401442307692,1583.5122511225409,0.0329312697529669,"[0.3648519814014435, 0.25988954305648804, 0.33574098348617554, 0.3389474153518677, 0.4934137463569641, 0.4515360891819, 0.32026851177215576, 0.4528183937072754, 0.41859132051467896, 0.37748613953590393, 0.4254811406135559, 0.34863370656967163]","[-191.99948120117188, 187.06101989746094, -25.22738265991211, 33.395362854003906, -7.025646686553955, 13.739005088806152, 1.6035796403884888, 9.395864486694336, -3.854627847671509, 3.236762046813965, -4.375027656555176, 6.707396030426025, 1.5766106843948364, 1.4733248949050903, -4.52313756942749, -2.635237455368042, -0.35961049795150757, -4.772085189819336, -0.500354528427124, -2.9416589736938477]",0.12021138,-1.1625531e-05,,5.9,1.45,5.4,1.43,
1141,45.000022675736965,99.38401442307692,2127.652924782404,0.036420792618034,"[0.3923548460006714, 0.5259550213813782, 0.3974924087524414, 0.3838762938976288, 0.4016755223274231, 0.40544092655181885, 0.44847747683525085, 0.5150497555732727, 0.6649304628372192, 0.7103298902511597, 0.5725764632225037, 0.45237451791763306]","[-264.33050537109375, 147.0655975341797, 14.483909606933594, 45.36164855957031, -2.0762598514556885, 21.57550811767578, -1.9372692108154297, 14.152915000915527, -2.877342700958252, 7.895784378051758, -6.039595603942871, -0.964086651802063, -5.409700870513916, -4.150554656982422, 2.162243366241455, -4.298821449279785, 0.18574191629886627, -5.722151279449463, -1.2219680547714233, -5.806008815765381]",0.08060203,-0.0002511186,you you,4.5,1.36,3.6,1.28,
1142,45.08734693877551,56.17357336956522,632.9621172768327,0.0227263241423146,"[0.3407524824142456, 0.1339077651500702, 0.12101713567972183, 0.12200355529785156, 0.24728822708129883, 0.17962215840816498, 0.06072622910141945, 0.08161719888448715, 0.1624770611524582, 0.4004287123680115, 0.28439080715179443, 0.3631545305252075]","[-467.2648010253906, 149.9348602294922, 72.36075592041016, 12.285693168640137, -9.835124969482422, -12.917155265808105, -15.394074440002441, -18.18452262878418, -17.7518253326416, -15.133723258972168, -11.770038604736328, -7.186453342437744, -2.3213136196136475, 0.30092450976371765, 0.9909346103668213, 3.2703654766082764, 7.876278400421143, 10.10352897644043, 6.015143871307373, -1.8519892692565918]",0.04641341,-3.1414097e-06,you you,3.2,1.66,2.1,1.3,
1143,45.000022675736965,103.359375,2372.5612217440485,0.0547595580172858,"[0.3943713903427124, 0.491628497838974, 0.6579342484474182, 0.6640238165855408, 0.6334918737411499, 0.5095877647399902, 0.39599737524986267, 0.4019289016723633, 0.3925651013851166, 0.36956867575645447, 0.40482330322265625, 0.3611724376678467]","[-221.48580932617188, 168.95179748535156, -32.13629913330078, 22.106529235839844, -4.822465896606445, 12.62834644317627, -11.945199966430664, 11.396556854248047, -6.811580657958984, 0.3486967384815216, -5.588433265686035, 0.28853705525398254, -3.5850374698638916, -0.5278638601303101, -0.4658398926258087, -5.712583541870117, -6.193388938903809, -8.207300186157227, -2.9608938694000244, -9.003793716430664]",0.067371726,1.2995312e-06,Neuji der er sell en bakutsu Bin Sch pass sadly nian se ranka zak e ragg jak illa fra.,3.8,1.4,5.1,1.76,
1144,45.33943310657597,114.84375,1076.3985283679815,0.0289433523745519,"[0.38117796182632446, 0.4702841341495514, 0.39637771248817444, 0.4478960335254669, 0.3926291763782501, 0.35141706466674805, 0.4145185649394989, 0.4103092551231384, 0.5329753160476685, 0.4436964988708496, 0.4013325870037079, 0.39689162373542786]","[-260.09259033203125, 223.08651733398438, -23.435853958129883, 25.420122146606445, 19.479206085205078, 5.7125115394592285, 2.871762275695801, -5.87416934967041, 2.8711438179016113, -6.172597885131836, -4.179938793182373, 0.11367189884185791, -3.7046563625335693, -1.2563759088516235, -0.2259269803762436, -1.8520236015319824, -2.946937084197998, -1.5051063299179077, 0.6442262530326843, -2.531090497970581]",0.08460046,-1.5147075e-06,,3.7,1.49,4.6,1.62,
1145,45.000022675736965,120.18531976744184,1412.5629309939306,0.0392961846539602,"[0.6547821760177612, 0.3055666387081146, 0.2190045267343521, 0.32831045985221863, 0.30857086181640625, 0.3533230423927307, 0.28093114495277405, 0.36673012375831604, 0.3262791633605957, 0.2456185519695282, 0.21778205037117004, 0.2951587736606598]","[-344.4644470214844, 184.8333282470703, -21.81678581237793, 12.80171012878418, -1.714221477508545, -15.651933670043945, -22.94464111328125, -2.479107618331909, 11.082954406738281, -23.385692596435547, -16.636667251586914, 4.236325740814209, -4.649655818939209, -10.768852233886719, -3.396233320236206, 0.6753968000411987, -0.5900371670722961, -2.3806967735290527, -5.156845569610596, -4.582355976104736]",0.04059007,-4.044587e-06,CHOIR SINGS CHOIR SINGS,4.7,1.95,2.4,1.2,
1146,45.08734693877551,109.9567819148936,995.1761855532068,0.025415139635363,"[0.18615023791790009, 0.272703617811203, 0.49690893292427063, 0.4493488073348999, 0.2976955473423004, 0.24769678711891174, 0.39352303743362427, 0.5691877007484436, 0.4426673650741577, 0.36401018500328064, 0.2344803512096405, 0.18481062352657318]","[-344.8989562988281, 202.03842163085938, 16.30628776550293, 15.026131629943848, 14.5132417678833, -3.2008163928985596, -3.214278221130371, 0.66700679063797, -8.230046272277832, -2.79490065574646, 0.8590774536132812, -5.184596538543701, -2.3905446529388428, -1.6449966430664062, -3.644782543182373, -5.888546943664551, -3.955930471420288, -1.4631470441818237, -0.7214057445526123, 2.629960060119629]",0.055039648,-9.348597e-06,¶¶ ¶¶ ¶¶ ¶¶ ¶¶,2.6,1.2,3.4,1.62,
1147,45.08734693877551,56.17357336956522,708.5546366755918,0.0249401842897142,"[0.410751610994339, 0.19194148480892181, 0.2007647007703781, 0.29105618596076965, 0.42007750272750854, 0.2675924301147461, 0.3751010298728943, 0.4166169762611389, 0.2704467177391052, 0.3354053199291229, 0.3265060484409332, 0.6253904104232788]","[-346.6257629394531, 200.1482696533203, 43.10456085205078, -14.319405555725098, -1.6220366954803467, 5.003798484802246, -1.505331039428711, -5.887324810028076, -6.44192361831665, -3.698697328567505, -1.317717432975769, -2.9656336307525635, -5.126845359802246, -4.779081344604492, -2.6682255268096924, -0.1351948231458664, 1.6431092023849487, 2.3216958045959473, 2.3397233486175537, 2.2433531284332275]",0.07284217,0.022359623,,4.6,1.5,3.6,1.2,
1148,45.000022675736965,75.99954044117646,788.1101613634439,0.028624417489035,"[0.35416194796562195, 0.17495405673980713, 0.3337675929069519, 0.5436586737632751, 0.1995469331741333, 0.19098781049251556, 0.19360855221748352, 0.4588441848754883, 0.19510634243488312, 0.09042451530694962, 0.15028351545333862, 0.17321068048477173]","[-385.0958557128906, 207.65882873535156, 30.936899185180664, -28.7172794342041, -11.951577186584473, -11.077016830444336, -19.888139724731445, -20.149675369262695, -19.76669692993164, -18.086231231689453, -13.871888160705566, -9.171647071838379, -3.5812952518463135, -1.253941535949707, -3.397804021835327, -6.240119457244873, -9.765608787536621, -11.488618850708008, -8.557916641235352, -5.859511852264404]",0.04638206,-5.1600415e-07,,3.4,1.85,3.0,1.41,
1149,45.000022675736965,83.35433467741936,611.5910562333095,0.0190805094652992,"[0.2665615379810333, 0.37369513511657715, 0.4604458212852478, 0.42127344012260437, 0.4452941417694092, 0.5570816397666931, 0.34658339619636536, 0.2858082056045532, 0.33248212933540344, 0.512967586517334, 0.5062929391860962, 0.3457305431365967]","[-370.94012451171875, 220.07342529296875, 40.41017532348633, -9.612573623657227, 10.970973014831543, 7.37113618850708, -5.843897819519043, -3.9941306114196777, 2.0782201290130615, -2.3306772708892822, -13.188399314880371, -14.802958488464355, -7.1147379875183105, -3.220576047897339, -4.360353469848633, -5.219148635864258, -6.903144836425781, -7.712108612060547, -4.77051305770874, -2.9813692569732666]",0.06710508,-4.2664e-06,,4.0,1.73,2.6,1.36,
1150,45.08734693877551,117.45383522727272,576.4224926471217,0.0209669276197219,"[0.1926954835653305, 0.2176131159067154, 0.37769657373428345, 0.23879657685756683, 0.17689307034015656, 0.1651259809732437, 0.3312704563140869, 0.7115126252174377, 0.4530414342880249, 0.35324347019195557, 0.21719513833522797, 0.21288497745990753]","[-411.2966003417969, 191.71347045898438, 68.6607666015625, 1.9670549631118774, -3.8254904747009277, -0.17235447466373444, -1.7978390455245972, 0.04354280233383179, 0.36513933539390564, -6.9692182540893555, -13.392802238464355, -10.04394817352295, -2.657987356185913, -0.4709635078907013, -3.041280746459961, -5.989948272705078, -7.358701229095459, -5.349089622497559, -0.7039775848388672, 1.8026340007781982]",0.046958413,-8.499316e-05,you you,4.1,1.7,2.3,0.64,
1151,45.000022675736965,120.18531976744184,2014.6710263192256,0.0570840589525283,"[0.4671732485294342, 0.518837571144104, 0.8394070267677307, 0.5436927676200867, 0.43661272525787354, 0.357627809047699, 0.3027450442314148, 0.44374239444732666, 0.4388798773288727, 0.6178315877914429, 0.3811887800693512, 0.3298904299736023]","[-187.07972717285156, 188.09024047851562, -76.34160614013672, 43.48893356323242, 8.61255168914795, 16.75714683532715, -4.792597770690918, 10.964250564575195, -7.473453521728516, 6.2257161140441895, -7.169075012207031, -4.596220970153809, -3.7282278537750244, -0.045574963092803955, 3.5044198036193848, -6.399144172668457, -2.788536310195923, -5.896790981292725, -2.7971909046173096, -4.658676624298096]",0.08886606,-7.833619e-05,,5.0,1.73,5.6,1.2,
1152,45.000022675736965,87.5926906779661,1914.625245277588,0.039473810186081,"[0.3215900957584381, 0.4243278205394745, 0.4773264527320862, 0.3749208450317383, 0.3591703176498413, 0.30329564213752747, 0.3639572262763977, 0.4003967046737671, 0.45438143610954285, 0.5705572962760925, 0.4120934307575226, 0.3575994074344635]","[-235.46810913085938, 173.801025390625, -17.276811599731445, 35.525115966796875, -2.073392391204834, 15.423630714416504, -9.496935844421387, 9.711234092712402, -0.9702090620994568, 2.1584579944610596, -4.0311713218688965, 1.0883642435073853, -3.09442138671875, -1.1294587850570679, 1.85067617893219, 0.09150318801403046, 1.1591014862060547, -1.1413648128509521, 3.7839362621307373, -0.3530806303024292]",0.078501604,2.0514171e-06,"Et on chagrira entre temps Tu oses tuer tes amants Mon petit amour, mon cupido Mon poutre, mon petit garçon Viens vite confier tous tes chagrins Maman va te faire un câlin Elle m'énerve, elle les casse Je ne suis pas pour cette pétasse Ça vous rend trop maudit Oui, docteur Dépassez le complexe de vie Mais si ça vous...",6.1,1.58,5.6,1.28,
1153,45.000022675736965,69.83741554054055,675.6203113884878,0.0230585655314757,"[0.2919239401817322, 0.22022145986557007, 0.41719916462898254, 0.5540179014205933, 0.37098273634910583, 0.19430671632289886, 0.2720998227596283, 0.5660980939865112, 0.45416855812072754, 0.24738404154777527, 0.31598320603370667, 0.3151918649673462]","[-358.40203857421875, 221.60653686523438, 41.52998733520508, -28.839096069335938, -4.52376651763916, 6.614086151123047, -10.110755920410156, -15.323177337646484, -7.902425289154053, -5.313531875610352, -7.9842681884765625, -10.126716613769531, -10.963075637817383, -11.986528396606445, -12.76128101348877, -10.469429016113281, -6.508656978607178, -5.813672065734863, -6.464852333068848, -4.019979000091553]",0.061419696,-2.0325868e-07,,3.9,1.81,2.5,0.67,
1154,45.000022675736965,166.70866935483872,1663.2310917501975,0.0294043321481553,"[0.3781651556491852, 0.3308512270450592, 0.40275099873542786, 0.3215502202510834, 0.332975298166275, 0.3094782531261444, 0.29830434918403625, 0.34823936223983765, 0.3974570631980896, 0.5123502612113953, 0.5587972402572632, 0.41759470105171204]","[-275.72515869140625, 171.46975708007812, 0.5566275119781494, 31.55725860595703, 10.122836112976074, 18.304542541503906, -6.421119689941406, 9.326940536499023, -2.9608094692230225, 3.673893928527832, -11.209790229797363, -2.2464218139648438, -2.859846591949463, -1.9528825283050537, 0.03955846652388573, -0.32859545946121216, -0.3324543833732605, -4.887195587158203, 0.5316647291183472, -4.476800441741943]",0.0766375,-2.2913296e-06,rue jusqu'à ce qu'il n'en reste plus un petit bras moelleux et ce ventre délicieux et des lèvres en forme de coeur elles vont faire mon bonheur pose ta tête sur mon épaule ferme tes yeux et crache la tête,3.9,1.7,4.4,1.56,
1155,45.08734693877551,123.046875,1045.75987367859,0.0200435430210478,"[0.3088550567626953, 0.41403576731681824, 0.46529021859169006, 0.4503139555454254, 0.36138808727264404, 0.3185914158821106, 0.2713555097579956, 0.29395782947540283, 0.31321993470191956, 0.35473203659057617, 0.3342263996601105, 0.2871125042438507]","[-354.32891845703125, 154.79209899902344, 45.127864837646484, 10.256772994995117, 13.277095794677734, 8.426408767700195, 1.3756307363510132, -1.113481879234314, -2.7008538246154785, -3.5214450359344482, -4.424379348754883, -4.9037628173828125, -4.332021236419678, -4.398745059967041, -5.736687183380127, -5.580765247344971, -3.597944974899292, -2.684649705886841, -2.742561101913452, -3.654370069503784]",0.054100297,-2.191159e-07,,4.2,1.66,4.3,1.0,
1156,45.000022675736965,84.72079918032787,2770.224700148415,0.0511227697287796,"[0.433528870344162, 0.5081744194030762, 0.5111880898475647, 0.4330892264842987, 0.44569557905197144, 0.3884291648864746, 0.4429182708263397, 0.412738174200058, 0.4024067521095276, 0.45582666993141174, 0.45116353034973145, 0.42397165298461914]","[-207.82240295410156, 134.846435546875, -23.886137008666992, 42.24713134765625, -12.639028549194336, 25.466737747192383, -10.471905708312988, 13.454590797424316, -16.139415740966797, 10.794548988342285, 1.7340469360351562, 6.158693790435791, -2.7183332443237305, 4.644439220428467, 3.946514129638672, -0.494401216506958, 0.911868155002594, -5.541482925415039, 3.836047887802124, -2.068333148956299]",0.07519182,0.00077546,,7.0,1.34,5.6,2.2,
1157,45.000022675736965,84.72079918032787,2815.045756758705,0.0481318581091976,"[0.435531347990036, 0.5085792541503906, 0.5383573174476624, 0.4281900227069855, 0.46472787857055664, 0.3983294665813446, 0.46840137243270874, 0.40812477469444275, 0.3775712847709656, 0.5041974782943726, 0.45018166303634644, 0.41058027744293213]","[-192.19229125976562, 133.7690887451172, -19.872833251953125, 44.2626953125, -10.962342262268066, 29.850767135620117, -10.534500122070312, 19.32591438293457, -15.051257133483887, 12.173312187194824, -0.713857889175415, 8.640512466430664, -1.9924626350402832, 6.679144382476807, 5.064585208892822, 1.8418071269989014, 0.8761619329452515, -7.189753532409668, 2.6736397743225098, -2.2323994636535645]",0.08883802,-0.00077189377,,6.9,0.94,6.1,1.37,
1158,45.000022675736965,84.72079918032787,2867.713627257652,0.054009247613519,"[0.4120790660381317, 0.491997629404068, 0.49822890758514404, 0.4087464511394501, 0.39907336235046387, 0.36498281359672546, 0.42181554436683655, 0.39528748393058777, 0.38443559408187866, 0.4249642789363861, 0.4145512282848358, 0.3992732763290405]","[-196.42205810546875, 132.15225219726562, -26.40313720703125, 41.91636657714844, -15.051172256469727, 25.687992095947266, -11.950775146484375, 13.560901641845703, -18.182283401489258, 10.541406631469727, -0.04140975698828697, 5.230297088623047, -4.963233470916748, 3.5115132331848145, 3.117614269256592, -0.38005298376083374, 1.27406644821167, -5.373569965362549, 4.002843856811523, -2.4466471672058105]",0.07996687,0.0011711944,,6.2,1.33,6.2,1.78,
1159,45.000022675736965,84.72079918032787,2909.0572384134284,0.0556694794488519,"[0.4058265686035156, 0.48350512981414795, 0.49493953585624695, 0.4006724953651428, 0.3809143304824829, 0.3587634861469269, 0.4226134717464447, 0.4016890823841095, 0.38223686814308167, 0.42218342423439026, 0.4094330370426178, 0.3942779004573822]","[-196.5657501220703, 130.13714599609375, -26.653087615966797, 41.18878936767578, -15.261756896972656, 24.895994186401367, -12.087693214416504, 13.123117446899414, -18.102807998657227, 10.30565071105957, -0.25828489661216736, 4.526148319244385, -5.794905662536621, 2.6585853099823, 2.654616594314575, -0.5376864671707153, 1.36811363697052, -5.205068111419678, 4.020745754241943, -2.301288604736328]",0.07748026,0.0011802705,,5.8,1.94,6.0,1.67,
1160,45.000022675736965,84.72079918032787,2762.1265620855543,0.0509883538119195,"[0.4354484975337982, 0.5065281391143799, 0.5077313780784607, 0.43201547861099243, 0.44500383734703064, 0.3899100124835968, 0.4452269375324249, 0.4183526635169983, 0.4046279489994049, 0.4546547532081604, 0.45115798711776733, 0.4268622398376465]","[-191.1497802734375, 135.8246307373047, -24.475845336914062, 42.978336334228516, -13.224252700805664, 26.067888259887695, -10.927624702453613, 14.072928428649902, -16.351415634155273, 11.218145370483398, 1.5719267129898071, 6.474651336669922, -2.7491614818573, 4.8003458976745605, 3.827547788619995, -0.4829443693161011, 0.9754812121391296, -5.608283996582031, 3.957801103591919, -2.255657911300659]",0.089866124,0.00094952265,,6.4,0.66,5.4,1.5,
1161,45.08734693877551,45.33305921052632,1725.737839356525,0.0558806713037461,"[0.21706415712833405, 0.5411922931671143, 0.2444947361946106, 0.12942956387996674, 0.3098192811012268, 0.15662530064582825, 0.11859162896871567, 0.0491611585021019, 0.11457626521587372, 0.2301492840051651, 0.14721441268920898, 0.2900187075138092]","[-452.07098388671875, 129.5007781982422, -2.8341050148010254, -11.071558952331543, -12.520955085754395, -11.278165817260742, -12.606964111328125, -8.493402481079102, -1.9876662492752075, -3.7317843437194824, -9.125418663024902, -13.861531257629395, -6.824566841125488, 4.989617824554443, 6.466914653778076, 0.22255121171474457, -3.6223232746124268, -2.173818826675415, -0.6083053946495056, -2.4741859436035156]",0.026238918,-2.9897903e-06,,4.1,1.87,2.5,1.5,
1162,45.08734693877551,120.18531976744184,1033.485887114011,0.0237707733248583,"[0.6736584901809692, 0.40007126331329346, 0.3036845326423645, 0.3030760884284973, 0.3167920708656311, 0.3721146285533905, 0.71714186668396, 0.5050885677337646, 0.26371607184410095, 0.31774085760116577, 0.47982272505760193, 0.7088093161582947]","[-342.13934326171875, 185.60931396484375, 41.99873733520508, 13.244889259338379, -0.2413133978843689, 18.687990188598633, -1.830676555633545, -3.539482831954956, 9.172935485839844, -7.418594837188721, -0.8804212808609009, 12.748600959777832, 1.2508738040924072, -3.637554168701172, -10.732833862304688, -2.5662052631378174, 0.6635231971740723, -2.705873727798462, -4.940829753875732, -7.2501349449157715]",0.06619539,-2.1574659e-05,ដែល្តានាស្នៃមានអានខ្ញុំពីមានប្រាំក្ការងាយ។,3.6,1.11,3.8,1.72,
1163,45.08734693877551,99.38401442307692,2864.816245123642,0.0559266833885813,"[0.4469698369503021, 0.3425666391849518, 0.3701935112476349, 0.48620495200157166, 0.6578091382980347, 0.5961434245109558, 0.5226019024848938, 0.47915640473365784, 0.45514678955078125, 0.43824100494384766, 0.48877808451652527, 0.6139878630638123]","[-229.8294219970703, 132.09783935546875, -5.056432247161865, 49.95353698730469, -12.904356956481934, 28.894445419311523, -0.7862187027931213, 21.304466247558594, -1.9639084339141846, 7.288464069366455, -9.191603660583496, 5.072845935821533, -3.6721558570861816, -0.2358216792345047, 1.3522679805755615, -5.062098979949951, -0.12151163071393967, -2.8461415767669678, -0.7891305685043335, -4.617921352386475]",0.09288943,-4.3508848e-05,For unto us a child is born For unto us a son is given For unto us a child is born For unto us a son is given Unto us a child is born Unto us a son is given For unto us a child is born,6.2,1.89,5.3,1.49,
1164,45.000022675736965,112.34714673913044,478.9020503561434,0.0180378097990841,"[0.22550782561302185, 0.20954155921936035, 0.11050894111394882, 0.1282816082239151, 0.2794109880924225, 0.48638448119163513, 0.2985292077064514, 0.32558247447013855, 0.5617073774337769, 0.33393973112106323, 0.2144627869129181, 0.19303496181964874]","[-385.5309143066406, 228.22865295410156, 74.19644927978516, 0.6354330778121948, 4.521143436431885, 7.52495813369751, -3.914396047592163, -6.132204055786133, -4.083982944488525, -8.508495330810547, -10.83099365234375, -5.578782081604004, -0.8404415249824524, -2.009331226348877, -5.262178421020508, -5.28300142288208, -1.1900568008422852, 3.4938971996307373, 5.104159832000732, 4.080072402954102]",0.088626124,6.102121e-07,you you,3.6,1.56,3.1,1.22,
1165,45.08734693877551,135.99917763157896,2515.643366271029,0.0501978016783599,"[0.1952051818370819, 0.18884412944316864, 0.2436767816543579, 0.2140326052904129, 0.3017651438713074, 0.7526168823242188, 0.5776196122169495, 0.7175284028053284, 0.4507717788219452, 0.19475236535072327, 0.19727522134780884, 0.18154308199882507]","[-268.4436340332031, 149.14048767089844, 1.3723760843276978, 36.335105895996094, -3.6371734142303467, 25.578107833862305, -12.528687477111816, 7.037551403045654, -9.136868476867676, 4.40596866607666, -3.647615909576416, 7.77528190612793, -1.866798758506775, 5.564518451690674, 0.9909874200820923, -2.905907154083252, 3.185631275177002, -6.780489444732666, -0.7561341524124146, -4.83745813369751]",0.06253859,-4.9548795e-05,,3.5,1.43,2.8,1.17,
1166,45.000022675736965,101.33272058823528,798.0425988831786,0.01698843342847,"[0.5887500643730164, 0.6154358983039856, 0.45637500286102295, 0.3341201841831207, 0.3328450918197632, 0.427443265914917, 0.28281673789024353, 0.2843867242336273, 0.3714001178741455, 0.2608765661716461, 0.20632681250572205, 0.291943222284317]","[-334.5924987792969, 187.984619140625, 34.99054718017578, 15.421442985534668, 21.558101654052734, 15.794927597045898, 3.1497418880462646, 7.973918914794922, 4.930349826812744, -1.2499737739562988, -5.737396240234375, -7.994751930236816, -7.034305572509766, -8.129218101501465, -1.9337421655654907, 5.259964942932129, 2.586843490600586, -6.396450996398926, -6.520238399505615, -4.986876487731934]",0.08102124,9.773287e-06,you you,4.6,1.85,3.3,1.9,
1167,45.08734693877551,75.99954044117646,614.345015685902,0.019691286568293,"[0.3620166778564453, 0.277421236038208, 0.3820244073867798, 0.46383726596832275, 0.24914929270744324, 0.12268996238708496, 0.13492321968078613, 0.2995428740978241, 0.2811814546585083, 0.2139975130558014, 0.31536468863487244, 0.27161169052124023]","[-467.6111145019531, 141.47076416015625, 78.74256134033203, 24.57425880432129, -0.7454530000686646, -6.410874366760254, -7.756648540496826, -9.61743450164795, -10.276866912841797, -8.793584823608398, -6.145933628082275, -3.3613758087158203, -1.4374866485595703, -1.0106620788574219, -1.3693811893463135, -1.1252449750900269, -0.06950163096189499, 0.579842746257782, -0.2184501737356186, -1.9037331342697144]",0.0429917,-1.7167603e-06,you you,3.6,1.8,2.8,1.25,
1168,45.08734693877551,95.703125,1251.2696024597196,0.0364161765415808,"[0.4045269787311554, 0.3163718581199646, 0.3176233470439911, 0.2790832221508026, 0.31417685747146606, 0.4498484134674072, 0.2407488077878952, 0.14196550846099854, 0.16879606246948242, 0.3383324146270752, 0.34472420811653137, 0.26873019337654114]","[-383.2042541503906, 185.75523376464844, 16.370525360107422, 15.901182174682617, 5.0360307693481445, 2.875141143798828, -6.613211154937744, -4.5780463218688965, -6.080552101135254, -6.5236287117004395, -8.213264465332031, -5.294015884399414, -4.90760612487793, -1.2097338438034058, 2.239881753921509, -0.4043709337711334, -1.8152236938476562, -3.451899766921997, -1.444183588027954, -2.1523590087890625]",0.041257527,-7.5848375e-06,Teksting av Nicolai Winther Learn Spanish,4.4,2.54,3.3,1.68,
1169,45.000022675736965,129.19921875,621.614722455251,0.0085328282217492,"[0.5487322807312012, 0.5654026865959167, 0.6652788519859314, 0.748683512210846, 0.6765642762184143, 0.5822845101356506, 0.5190258026123047, 0.5073134303092957, 0.45588672161102295, 0.5024248957633972, 0.5655472874641418, 0.5376938581466675]","[-345.6064147949219, 204.56858825683594, 25.73458480834961, 30.533052444458008, 33.806739807128906, 12.807106018066406, 15.776622772216797, 12.671311378479004, 6.288188934326172, 4.735948085784912, 3.197737693786621, 1.9017670154571533, -0.24881809949874878, -1.1616945266723633, 1.1972817182540894, 2.8940751552581787, 1.4397486448287964, 1.1416511535644531, 2.608586311340332, 2.362583875656128]",0.14731349,-4.9212886e-06,,3.9,1.7,2.8,1.25,
1170,45.000022675736965,79.50721153846153,673.553582811091,0.026902205680792,"[0.16801896691322327, 0.15312032401561737, 0.24684327840805054, 0.20226749777793884, 0.30398011207580566, 0.362174928188324, 0.1937238872051239, 0.21273519098758698, 0.23991815745830536, 0.5396960973739624, 0.3041529953479767, 0.13792933523654938]","[-399.9367980957031, 179.4850616455078, 61.07209396362305, -11.907577514648438, -18.241710662841797, -6.172835350036621, -6.4016594886779785, -10.552936553955078, -8.577227592468262, -4.951274394989014, -4.988513946533203, -7.091111660003662, -7.911064147949219, -7.214174747467041, -7.321557998657227, -8.93375015258789, -8.762420654296875, -4.083108901977539, 1.8264098167419434, 3.1822433471679688]",0.042043027,-3.85236e-06,you you,3.1,1.7,2.1,0.94,
1171,45.000022675736965,30.57969674556213,294.4548945977547,0.0091706424551728,"[0.4729907214641571, 0.38699206709861755, 0.40180349349975586, 0.414105087518692, 0.43784964084625244, 0.503398060798645, 0.558213472366333, 0.5125662088394165, 0.39389538764953613, 0.37427249550819397, 0.46386781334877014, 0.49222344160079956]","[-515.6445922851562, 107.25483703613281, 85.52558898925781, 61.17487335205078, 41.61372375488281, 28.629018783569336, 20.525598526000977, 14.961844444274902, 10.21708869934082, 5.7045578956604, 1.6687091588974, -1.6163711547851562, -4.11967134475708, -5.664754390716553, -6.105926990509033, -6.0037760734558105, -6.395596981048584, -7.681980133056641, -9.188423156738281, -9.938895225524902]",0.06109587,-7.327066e-07,,3.6,1.56,1.9,1.04,
1172,45.08734693877551,123.046875,722.1658122175465,0.0140868637760684,"[0.2886093854904175, 0.29655778408050537, 0.22359821200370789, 0.19718998670578003, 0.25564271211624146, 0.3007354140281677, 0.45265287160873413, 0.5504966974258423, 0.5633045434951782, 0.4861646294593811, 0.36736616492271423, 0.3230648338794708]","[-363.37677001953125, 141.05978393554688, 63.172767639160156, 21.97838020324707, 13.938742637634277, 16.57647705078125, 11.040593147277832, 3.528326988220215, -0.5779366493225098, -3.4188578128814697, -5.410952091217041, -3.4913580417633057, -1.3766114711761475, -2.8992693424224854, -4.168501377105713, -3.5420379638671875, -2.397998571395874, -1.610588550567627, -2.152160167694092, -4.36749792098999]",0.06293785,-1.1244333e-06,,3.9,2.02,2.5,1.5,
1173,45.08734693877551,147.65625,1576.3728592617535,0.032402942158535,"[0.5454988479614258, 0.4676191508769989, 0.498505562543869, 0.4461114704608917, 0.4884674847126007, 0.46543386578559875, 0.384295254945755, 0.39004436135292053, 0.38017213344573975, 0.47639474272727966, 0.43055880069732666, 0.48658838868141174]","[-308.08587646484375, 140.41404724121094, 4.102159023284912, 10.921026229858398, 19.42043113708496, 6.764796257019043, -1.6075276136398315, 0.9340915679931641, -1.876311182975769, -1.2126809358596802, 3.4944934844970703, 5.091591835021973, -0.39689546823501587, 2.1902782917022705, 7.256728172302246, 4.376225471496582, -0.839150071144104, -1.6727733612060547, 1.6935558319091797, -1.0492751598358154]",0.06955599,1.30905755e-05,"Little lamb. Good night, my old sombrero. His nurse softly says. Turn the page. Now. She sings a song about counting sheep. And doesn't answer any questions.",4.3,1.49,4.0,2.05,
