id,transcription
1306,
1307,Bye. Bye.
1308,
1309,Oh. Oh.
1310,Bye-bye. Bye-bye.
1311,Thank you.
1312,
1313,"And if your feet ache from dancing Come and join me on this path Come here, flutter your lashes Scatter your ashes all over me Come here, take off your foundation I'll be your salvation If you'll let me be"
1314,"Suicide In the cold light of disco She was sat there like a freak show It was the end of time, the end of the night She gave me her number, I gave her a light She had a sweet smile that turned me on As she turned her face to me And she whispered something into my ear But the music was loud and I didn't hear Then she made her way"
1315,"You don't know me. You don't know me. Still going backwards. Spinning a circle. Into the ocean. Let them desert you. Just follow the leader. Follow the leader. Follow the leader. Follow the leader. Still going backwards. Spinning a circle. Still going backwards. Spinning a circle. Just doing it safely. Follow the leader. Follow the leader. Bang, bang, bang, bang, bang, bang, bang, bang."
1316,
1317,"I wish, I wish, I wish Oh, I could let you go But baby, baby, babe Oh, I love, love you so Every time I come back to you You beat my heart I can't stop I can't stop"
1318,And it's nowhere a man can find peace His no lays are not drafted
1319,© transcript Emily Beynon © transcript Emily Beynon
1320,
1321,
1322,"Yes, I am. Yes, I am. Yes, I am. Yes. Yes. Yes. Yes."
1323,"And now, let's go. And now, let's go. Righty-go. Now, let's go. Right. Too careful. And now, let's go. Righty-go. Untap. Reason. And now, let's go. Righty-go. Now, let's go. Right. Too careful."
1324,
1325,"You got the coldest eyes, bitch black and screams of lies, colorless like the night sky, and an attitude to match. You got a family there, no need to talk or care, because something's in the air, and it turns my feelings black. Okay. Oh, the prediction! Hey, me!"
1326,Terima kasih telah menonton. Terima kasih telah menonton.
1327,
1328,
1329,
1330,
1331,
1332,
1333,canceled the meal and going that or I know.
1334,
1335,Thank you.
1336,
1337,Welcome. Albino Ghost Monkey. Moodah. DJ Hollow Life. Environmental Sound Collapse. Epic Hunt. Dr. Von Knuck. Flash Bob. Hair Prof. JDDJ3J. Joe Dawkin. Mattis Sun.
1338,"Quiet, quiet, quiet, quiet. Quiet, quiet, quiet, quiet. And this is the sound. Thank you."
1339,
1340,"I'm a rat, rat robot. I know I shall return. I'm a rat, rat robot. I'm a rat, rat robot. I'm a rat, rat robot. I'm a rat, rat robot."
1341,
1342,At my chest You keep me sleepless Uh-oh You're a mean ghost inside my room There will be no more sleep tonight My head's a battlefield trying to survive Until the morning light And suddenly you're taking over me To the point of insanity The same story every night When I Stop thinking of you
1343,
1344,
1345,"dense daft duels between the sky and the floor, the great white divide between the ground and the sky, and what lies between sand and sea, sea and sand, sand and sea, the singing windows that light up half home. That light a path home. That light a path home. That light a path home."
1346,
1347,Undertekster av Amara.org-gemenskapen Tekstet av Amara.org-gemenskapen
1348,
1349,
1350,
1351,
1352,Takk for ating med. Thank you for watching.
1353,"We have all children on guard. We have all children on guard. We have backbone and tramps on my ears, blowing like a lonely wheel of stairs. We have backbone and tramps on my ears, blowing like a lonely wheel of stairs. Thank you."
1354,you you
1355,Штрих. Все готово. Мы возьмем сначала радугу и кисти.
1356,you you
1357,
1358,you you
1359,
1360,
1361,
1362,
1363,"The current's close, it chooses to spare me The current's close, it ceases to take me I want to twist the knife a bit deeper To siphon the love from the walls I believed in Look outside, world is exploding Stay inside, so never knowing Taking cover with each other Sleeping at the sanctuary of home"
1364,
1365,
1366,"Thank you. All CDs, flights cancelled. No signs, no streetlights. Gridlock, traffic paralyzed. And no lines for blocks around."
1367,
1368,
1369,
1370,
1371,한글자막 by 한효정
1372,
1373,you you
1374,
1375,Takk for ating mediet. Takk for ating mediet.
1376,. . . . . . . . . . . . . . . . . . . . . . . . . . .
1377,
1378,
1379,I'm so cold today I'm so cold today
1380,you I wanted to see him so bad that I didn't even dare imagine him anymore. I wanted to see him so bad that I didn't...
1381,
1382,
1383,
1384,Дякую. Дякую.
1385,Thank you.
1386,"Let me sing you a song about the last five seconds of love Oh, I could sing you a song about the last five seconds of love With the sun in my eyes I made a full confession I learned my lesson well"
1387,you you
1388,
1389,my pay the rent go to school doing all the things that you don't want to do boo doo doo doo doo boo boo ba da da da ba da da ba da da ba da da hello zac monday that's monday monday monday monday monday monday monday monday monday monday monday follow follow and so kontran
1390,"Take me high, yeah Take me high, yeah Take me high, yeah Take me high, yeah Switch up Thank you"
1391,"We were dissimilar, headstrong, both fighting all day long Everything out of control and then simply carrying on I remember very well you were there when I said I don't care Take your stuff, be gone, I don't need you anymore Is this how we're supposed to be or t-"
1392,
1393,
1394,
1395,You and you can take your time And it's so easy to love you it's so easy to make you cry You just need someone to love you and it's so easy to be that guy
1396,
1397,Bye. Bye.
1398,
1399,Thank you.
1400,Thank you.
1401,you you
1402,"Come, they told me, A newborn king to see, Our finest gifts to bring, To lay before a king, So to honor him, When we come."
1403,Tangled in the wires of your snare. It's sad that we had to evaporate and vanish in the air. I don't care if you go. I don't care if you go. I don't care if you up and walk away and just leave me with a wave in the dark. I don't care if you go. I don't care if you go. Now I see that it never really mattered. It's just another chapter to close.
1404,
1405,Will all our words so beautiful be seen When my love awakes in the world Whose daughters are both pearl in the cold unending sea Will she drown me there in her perfect song Will all our dreams so beautiful be seen
1406,"I will die without your touch. That's not saying very much. From a garden of earthly delight. I just tried to live at peace with the world. I fell in love with two beautiful girls. Bring my rhyming dictionary. Send the screaming guitar fairies and let the springtime blow the seeds. Let our hearts refuse to plow. There's a reason to believe, even if I can't explain it now. And please, take this heart."
1407,you No rest No rest No rest No rest No rest No rest No rest No rest No rest
1408,"I got up and asked what your name, but instead she said, whatever, whatever, whatever, whatever, whatever, whatever, whatever, whatever, whatever."
1409,I'm in a dream of mine Well the computation's rolling And honey I'm losing my hair All these failures are framed by the depths in my vein And the rush of blood running off my head Sings regrettably Sings regrettably Sings regrettably All along
1410,"Knights, pretenders to the throne And catch the moon in their machines And arm themselves with souvenirs The lights are out, we're getting cold Declare yourself unusable Your voice is way too soft Pay no mind to beautiful And tell me just what you know To thank yourself"
1411,You suffer and you succeed In removing the one from the need You cannot forget The sum of your regrets The absolute neglect I'm torturing myself You sit and you stay At all that you wish for
1412,"the side. Bowling ball, lunar eclipse, black dive, cigarette, fish, blimp, Cadillac, Australians, Montagues, boomerang, Christian. You should know by now, I've got my head strong in the clouds. You should know by now."
1413,"You are now the gator, come into my spaceship. It's not 1978 anymore. Oh David, where have you been? Oh David, where have you been?"
1414,
1415,"Going to bed. When we woke, the bridge was gone. Cotton floating through the air. No, we had was this song. Oh, darling, won't you keep on walking? We'll be home before too long."
1416,
1417,You so long delighting in your company. Greensleeves was my delight. Greensleeves was all my joy. Greensleeves was my heart of gold. And who bought my lady Greensleeves?
1418,प्रश्न प्रश्न प्रश्न
1419,"It is riding us forth, for the wide mud is north, back forth, as black as the moon, the nights are ready to choose."
1420,"on the other side Adoring you on the other side Adoring you on the other side Adoring you on the other side The other day, I was out all night. I came back."
1421,
1422,I came back home in the early morning The light was still on But you were gone I don't think it's gone
1423,Thank you.
1424,A star in her eyes. A star in his eyes. A star in our eyes. A star in my eyes. A star in our eyes. A star in our eyes.
1425,"But by me And now I only sing in minor keys And now I only sing in minor keys Now I only sing in minor keys Float and sus, sedated on a gentle breeze But there's no way"
1426,"Yes 전화기 L.A. Yes 전화기 Yes SATURDAY You can lead your hearts to water, but you just can't make them drink. No, no, no. And we can make you dance."
1427,© BF-WATCH TV 2021 © BF-WATCH TV 2021
1428,Before Slit open my chest now And cut out my lungs Cut out those melodies That I shouldn't have sung And give me some girls instead That I can break through Give me some girls instead
1429,
1430,
1431,"But I gotta make him mad So let me go Let me go Let me go You don't need to be doing it this way I'm begging you, darling Don't beg me to stay Let me go"
1432,"And you'll feel better in a while. Oh. Oh. Oh. Do-do-do-do-do-do-do-do. Do-do-do-do-do-do-do. Your family love you, though they know exactly how to make you cry. And friends can seem cruel when they're having so much fun."
1433,"It's me, for the empathy, for the happiness, dear. Zwerp, zwerp, zwerp, zwerp, zwerp, zwerp. Zwerp. Zwerp."
1434,"If you see me at past midnight If my eyes are glazed with starlight If my lips are stained white and red You might make me lose my head I might smile or even kiss you Pat my eyes like I forgive you But I don't, no it's not me It's the way, no don't you see Oh my darling I don't love you And I'm not about to start"
1435,"And every night the phone rings and it's you, love. I don't know why I've gotten so unused to the sound of words coming out of my mouth. I don't know why I've gone and abused you. You were my-"
1436,"I could stay on a third degree Cause my heart's on wholesale Yeah, my heart's on wholesale You could be on the first degree Cause your hands would hold me Yeah, your hands would hold me Someday, we'll be sharing laughs and talk over some cakes and tea You'd ask, how has love ever been for me? And I'd reply cordially And you'd notice the blush on my face"
1437,am somewhere off the Jersey shore two runners smile half a dozen times he says I don't think we've met before are you here on a business trip no I'm at my fiance's and about one minute after that the two of them went separate ways misery misery misery over one missed opportunity misery misery misery
1438,Thank you. My intestines.
1439,Like pineapple in the sun I'm with you when I'm gone I walk the streets on my own All night long All night long All night long All night long And everybody knows Pineapple chili is what goes best to
1440,"One who really cares for me and knows where I come from With every feeling I resist, another coin gets tossed Heads means leaves and tails a snake I think I better use my head today, oh oh oh Playing games with myself, oh oh oh And these games, they don't help, no no no no, they don't help The things that make us feel real good are floating around us An idea of love to conjure up the help"
1441,"And we said that night Cause I don't wanna be the one that didn't work out Cause now it seems like every time I'm trying I feel like I'm turning around Backing down, going nowhere fast Instead I'm slowing down And taking my time I'm taking my time"
1442,"They break homes and makes me shiver Though I'm tightly wrapped in wool Traced and naked and embarrassed Against the sky of pale and cruel Leave alone, all is done"
1443,you you
1444,"Time, what surrounds me everywhere Muffles my perception every day And oh, I wonder why should anybody care And all I do is stay Please don't wake me"
1445,"I buried my head in the sand And you may or may not understand Home is where I buried my head in the sand The sand, the sand, the sand I thought that you could be the ones Who'd take my hand and show me how to carry on"
1446,
1447,Cause I've been better still When the voices from the windowsills collide I won't read a sentence in your eyes That we will run And we'll be wrong Tonight
1448,"my neck now say it one more time how you're my one last chance we go down, down, down spin without a sound give in to the ground here we go and now we're gone and now we're gone"
1449,He thinks it's JFK Dragging him to safety He got one busted knee No water in his vertebrae Water vertebrae Water vertebrae Water vertebrae Water vertebrae
1450,Don't be so heavy. Don't be so sore. And you have to be crucial. You have to be more. Don't act so stupid. You can't explain. You wrecked all your wrecking crew. You still know your name. I'm gonna say.
1451,"others. And I can hear, I can hear all the words that I could say to you. And I can see, I can see that the words are falling from your mouth. But I can't stay, I can't stay, even though you built a world for me. And I can hear, I can hear what others might have said. Got a rock in my shoe, but I can't"
1452,Oh Oh
1453,"I'm lost without you. I can't eat. I can't sleep. I'm sinking fast. I'm lost without you. I can't eat. I can't sleep. I will not last. Stella, please, please, please. Stella, please don't go."
1454,
1455,
1456,We will be your pussy. We are like Tom and Jerry. We want to eat your cookie. We just depend in your right feet. We.
1457,"We can build a fortress, high in every space. Here we can find our fortune. Look into the future, never ending peace. The sun is fading in progression. This is our protection. Do you know the way?"
1458,
1459,to quit but I'm lying odds stacked I'm sitting back and I just crack I'm bidding bad and I go slack I'm getting flack but I'm trying
1460,© transcript Emily Beynon © transcript Emily Beynon
1461,Thank you. All of time and out of place is left to go Inside of all the vacant galleries Pictures of the day
1462,"As you begin to see the way The star in front of you will give you every answer that you need Fall away, fall until you Fall away, fall until you Write the spirit down"
1463,"Do you know yourself or somebody else knows? The love's fucking false for anyone Do you know yourself or somebody else knows? Runways, your airplanes and temporary time"
1464,It brought me low She had that skin so fine Her red lips rose like now Her mouth was white And sweet as well Now relentless Hours of dreaming up her smell I feel as if I am looking at the world From the bottom of a well I feel as if I am looking at the world From the bottom of a well Lonely And the only way to beat it is to pat it down And the only way to beat it is to pat it down And the only way to beat it is to pat it
1465,
1466,"a knife. World keeps on turning, but some things I've learned. I'll take what I know and give it to you. Troubles behind me, a new day ahead. Wait till the moment new lives I have led. Love I hold deep best is precious and true. I'll fall to my knees and give it to you."
1467,"Love is insecurity It builds too high above the ground for your safety You want it, you don't, you're damned Either way you're in trouble The best you can do is just to stay out of it Time You're wasting your time You're wasting your time"
1468,I won't be aware of this. Thank you.
1469,I'm my safety. Dirt obscures the light It's stretched across the dawn Your ankle bracelet Torn away Hangs there
1470,He surprised the intruder He switched on his bedside light But the bedside was empty And everything was locked up tight Then he saw the can of soup floating to his right It defied all physics He wondered what the can contained It contorted slowly
1471,"I got Martha, you got Mary Jane. I got the run, sure, got the no, sure. I got Martha, you got Mary Jane. So I guess we got nothing to complain about. Hey, Wednesday, I'm watching TV. Hanging out with my Fremontian. I like those Democrats in the White House. They'll make a progress without any doubt. Well, how come in primetime? Politics, it's so nice. The president can read. The president can write. I got Martha, you got Mary Jane. I got the run, sure, got the no, sure. I got Martha, you got Mary Jane. So I guess we got nothing to complain about. Complain about. Complain."
1472,my colleagues who were chewing on the doors I guess we'll table this for now I'm glad to see you take constructive criticism well and thank you for your time I know we're all busy as hell and we'll put this thing to bed when I bash your head open all we wanna do is eat your brains we're not unreasonable I mean no one's gonna eat your eyes all we wanna do is eat your brains we're
1473,"Except for maybe when I think of how I felt that day When I felt the way that I do right now, right now, right now And then it's time for lunch again, all I know Work is easy when you don't stress out about deadlines All I know is I take my medicine, I always take my medicine And I feel fantastic, and I never felt as good as how I do"
1474,"Get out this place. Code Monkey, just keep on working. See your soft, pretty face. Much rather wake up, eat a coffee cake, take bath, take nap. This job fulfilling in creative way, such a load of crap. Code Monkey thinks someday he'll have everything, even a pretty girl like you. Code Monkey just waiting for now. Code Monkey says someday, somehow. Code Monkey like Fritos. Code Monkey like Tab and Mountain Dew. Code Monkey, very simple man. Big, warm, fuzzy, secret heart. Code Monkey like you."
1475,way but till the time comes will I sit in misery am I gonna die inside or will I just be happy and who's gonna do anything about dead and who's gonna be the one being missed at home home
1476,"Where the enemy was hiding upstairs. I wanted to take my gun, but they were already there. Shot me once, I fell to the floor. I realized this was what I had been waiting for all my life. Death has come to take me away. I closed my eyes."
1477,The world keeps turning But this light inside of me Just can't keep burning It's too late now You'll know it's over Cause I will be gone I'll be gone Gone Gone
1478,"Are we alone? Or are we all one? On this perfect stone We circle the sun You passed into a gentle madness once You turned the pain and sadness into something Clean and funny, wise and sunny Making money, cheating none You found"
1479,And you're my piece of stone I might just try again As on the earth we're bound Next time perhaps I'll pan the screen Before I go underground © transcript Emily Beynon
1480,"Jump for joy every day. Make me a sermon, baby. Make me a sermon, baby. Make me a sermon in my mouth. I've got to get away."
1481,"I wish I were a reptile, but I am just a mammal. The blood that flows in my veins is much too hot to handle. I want to shed my scales and make the past a blur. But every night of sin lingers in my fur."
1482,I've always hated Ohio But I'd give my last dollar To be there With you Everything is melting now The ice can't keep the swelling down And the morning is throbbing With a ruminating sound I reach for you and remember that You're at least a thousand miles from here With a big head
1483,"I'm moving faster and faster away, I'm moving faster and faster away from the day I was born. I went out to the mountains, I went out to the mountains."
1484,"Sometimes girl I'm already gone I've been ready so long In your heart there's a different man And I just ain't that strong I can't win, I can't lose And everything I do is wrong One hand clawed at the other hand Trying to hold on"
1485,Sideways Going around sideways Well there better be another way Other than this right here Sideways Going around sideways Well there better be another way Other than this right here Other than this right here
1486,You touch me once and I start searching Looks between the lines We wanna make Connections between mind and self and thought We can follow lines and phrases But I can't connect the dots You talk about forever As if it's a thing You
1487,
1488,"Ain't you sick of hearing things are gonna work out? Ain't you sick of hearing things are gonna be alright? Well they all said that everything was gonna change now They told you all good things would come to people in good time What's the difference when you're living like you are now? Sucking a detective, trying to make some money to survive Everybody talks a lot of pretty stories But when they talk, you know they don't even look you in the eye And you know you ain't gonna live forever You can't even hold yourself together as the days go by Lying naked on the bathroom floor now Another day and you don't bother keeping score now"
1489,"the girls of today. I really want to talk. What can I say? I want to be with a rock and roll girl. I want to be with a rock and roll girl. I want to be with a rock and roll girl. I pick up the phone and get a dial tone. I call up the number, but nobody's home. But I saw it on my TV. They said they had someone for me. I wish she would answer. Give me her name."
1490,"Svendrel, Svendrel, Svendrel, Farja, Gunsta, Farja, Gunsta, Farja. I see you all, cross me you shall, Svendrel, Svendrel, Svendrel, Gunsta, Farja, Gunsta, Farja."
1491,
1492,And I try to be your lover And I try to be your man And I stay under the covers
1493,మా స్తివారు పొరండాయి కాన్నం పాలాశిలో కానారు కాక్కులు మీటుందికో విధ్యాయా తారు కాండా పిరండతేప్పిరండికో ఊక్కారు మీట్యాను
1494,
1495,"I'll tell you all the things I cannot say Maybe you know each one of them anyway Tell me how long we circle aimlessly in need Maybe you say this is the way love has to be Maybe you turned a corner through another door Maybe you locked me in a room you can't ignore Find me, I'm hiding"
1496,with me I'd trace you on a window pane you'd say goodbye so stoically oh Washington D.C. we've been trying hard not to talk about the lonely road we walked about what's a girl to do but spend a lot of time away what's a girl to do but spend a lot of
1497,"I know you like to line dance Everything's so democratic and cool But baby, there's no guidance when random rules I asked this painter why the roads are colored black He said, Steve, it's because people leaving no highway Bring them back So it's"
1498,"when the ground is wet? How's in the ballroom chickens in the farmer's corvette? Sometimes a pony, sometimes a pony, sometimes a pony gets depressed. How does an animal see once the sun has set? How does an animal see when the ground is wet? Bandits in the Capitol, limited civilian unrest. Sometimes a pony, sometimes a pony, sometimes a pony gets depressed."
1499,And follow me along And build upon your time You are the future Of our world Thank you for watching!
1500,"away, dear. Blindness. Blindness. His flame is all too white. All of you will ever sleep. Now will you awake?"
1501,you you
1502,"This is Stick Up. Stick Up. Stick Up. We're in your town. In your town. Flying around. Flying around. Try to save me from the crowd, but I keep it in the clouds. I'm sitting on the throne. Damn right I wear the crown. It's the way that I was raised. Brought up to throw it down. And I ain't mad at y'all, but I'm mad at the padded walls. Hit the bar after the jam. Your girl can tag along. Last call, bar tab, baby, add it on. All this Patron got me on lean italic thong. Now put your hands up. Homie, it's a stick up. Wave from side to side. Grab your cup of liquor. Toss like paparazzis, but I ain't talking bitches. Hit the bar, dinner is cute. Boy, you better tip, tip, tip her. I am home. It's my time. Give me."
1503,Takk for ating mediet. Takk for ating mediet.
1504,"from the brink Hell yeah you bruise All humans do but refuse to lose what is human in you By the way, for the prophets of rage, it ain't your door to speak What's the case, back? It's the incredible Flight to the throne, my home is your home Bad rhymes from that time, that's what's up Yes, the rhythm, the ripples Check a little bit of this, a little bit of that I sold you my gun, my hoops, and it's a dandy Clawed off all the air, and I'm burning Here it is, BAM! Time radiation down with the impossible Clang if you hear my voice Elevate your hands, like giving you a choice Elevate your hands, B-boy still up in your crosshands After all this time, it still don't feel like home I cast my third eye towards the great sky Ahead of the storm cloud is the main throne So that my throne dome can't even fathom a"
1505,"Get up now, get down, go ahead, stop on Get down, get on, kick out Get high, get home, get out Get, get, suck it Get, get, suck it"
1506,you you
1507,Undertexter av Nicolai Winther Av Nicolai Winther
1508,ឬមា។ សាខ្មា។ បា។ បា។ ក្ល ក្រោក់។ បា។ យ្លាស់ដោះមំភា។ បាក្លាបា។ បា។ង់ក្លៅដៅលើមចា។ បាក់ដោះកើងក្រេក ហើយ។
1509,Звучить музика. Звучить музика.
1510,"My shit is funky, fresh, stupid, and all that. Niggas is lame for life. They need to fall back. I got a raw rap. Aim it at your jaw. Strap rapper still waiting to shine with no callbacks. They need more, man. The people need sleaze-o. I'm on my sprint for G shit. Evo, gritty as a sandbox. Nobody's my equal. Living life now, no plans for a sequel. Every track's a catastrophe. I'm taking rap to a plateau where niggas can't match the beat. Fuck the questions you asking me. Just roll up, nigga. Every track's a catastrophe. I'm taking rap to a plateau where niggas can't match the beat. Fuck the questions you asking me. Let's get high, dog."
1511,Know that I just wanna have some fun. I'm about to lose control. Cause they know. I just wanna have a good time. I just wanna go outside. And you know me. I live on the north side. And I'm so fly. People think I am a grown up guy. Yeah. And you know I am fly. And when I get home I'm about to go outside. With Glenn. Cause he my friend. But I'm his brother. I'm mad at him. My name is Michael. But it is whack. I'm sitting on my back. But I really don't care. I'm just trying to get out this whole chair. The bell just rang. Ring. I'm out of here. Okay I'm outside. And you're playing that football. I'm diving so hard. Man man. I'm cooking. Yeah the bell just rang.
1512,"I could be your worst nightmare if you push me. Are you scared? Well, you should be. I could be your worst nightmare if you push me. Swag so ferocious. I was born with it. I'm in the ripping tracks. Y'all can go and kick it. Hi-ya like Bruce Lee. My team create horror movies over any beat. I'm like a zombie goblin, Jason Voorhees. I don't hunt your dreams. You get no sleep. I don't want to hear a peep. If you scared of the dark, you don't want to see me. You can't see me. I must be a ghost. Ain't no competition because I'm scarier than most. I give them goosebumps when they come near."
1513,"Gee whiz, can you teach me how to Nelly? Holy cow, can you teach me how to Nelly? Oh snaps, can you teach me how to Nelly? Oh wow, teach me how to Nelly! When you step up on the floor, we do the Nelly round here Swag out of space, call me buzz like yeah Kiss me super like, uh, janitor I mean janitor, the homie, I'm like yeah Can you teach me how to Nelly? Cause everybody know I'm the king of the cat daddy Get on a dragon, get a flipper like Krabby Patty Nelly so bumpin', A3 technique Sometimes I do the jerk, sometimes I do the Dougie But when I do the cat daddy, everybody love me I get a lot of respect when I do the reject But sometimes we get sick of the same old thing we do with the Nelly"
1514,"Great throwing fits to not lift weight sissy in the gym, but a bitch up on a mixtape. Just great. Is this a party or not? I'm about to kill all you fags. If I don't find me some pot, we want it here. Raps and Anthony, where the weed is. But naked on stage like Anthony Kiedis. Weed is about all I need. And then we're noise hating. Get the shit up. I'll tell you friends. Your boy didn't know faking. I'll tackle you like Troy. Smoke making good news and joy taking. We blow trees like a twister. Yo mister, if you got a blunt, then I'm hitting it. Swisher, listen. I'm gonna take a pipe over that, bro. I'll smoke your willow up. I don't give a crap, dog. Jackpot, faggot crime, mad bomb lips. Bad songs get created and then all fucking hits. Like 10 million rappers on a track."
1515,"If my written words slurred then my speech correct Keep my meaning and further test your intellect If you remember hip hop, think enough respect Dead first spoken with broken dialect If you remember hip hop, think enough respect Dead first spoken with broken dialect If you remember hip hop, think enough respect"
1516,Takk for ating med. Ahooo. Ahooo. Ahooo. Ahooo.
1517,
1518,
1519,"It's the loud music, my car is the best of this Hateful bitch, how can you say that you don't like Buddy Rich? I'll show you up and drag you through the street, I'm my trailer hitch Talk to you bitch, shut the shit up, I love her, I'm her son Jamming to Prudential Mon, radio with my gun I'm just having me some fun, let me know if you want some Lone elves with you, Seth, listen to Father and Son Higher than a kite in the night, yeah, no more But I hate me, so I crank, run, DMC Man, I smoke so much weed, I wish they'd legalize it I walk so many dogs, I wish they'd legalize it Jokes, jokes, who got the smokes? Make the truck swerve as I'm putting on the bird Don't touch the dial, Kyle, or I'll throw you in the pot I don't like fags when they fuck with my tits I shoot them queers at me, fucking with my tits If it's playing Striper, leave it up If it's playing Tina Turner, leave it up If it's playing Camelbox, leave it up And if it's playing your"
1520,"Yeah, keep going on some renegade cocky shit. I am not them. Definition of the opposite. JPS never following the copying. Slapshot lyrics in my pen is the hockey stick. Long range missiles just blow off stage. Every time I start spitting, I just go off rage. I ain't feeling y'all flow. Nigga so off page. And I'm a wild animal with a so lost cage. I get hectic. Lyrics is so connected. Exchange form and currency for tracks. Then I'm eating my breakfast. Who knew I could fans? Shower from different lands. Telling B he spit ill like I'm one of they mans. Got these crab niggas looking at me like I won't get it in. But I'm from South Suicide, South Richmond. All good, because it is what it is. I'm in the cut, nigga. Holla at Benz, bitch. Come on. And one foot the trouble. And two foot the bass. And one foot the trouble."
1521,"They can't feel, that's real Tommy Hill niggas, I think Spike When I write for this mic, Jordan got dope But I don't wanna be like I ignite These beats, set fire to Lanecast That don't realize he hype the range Black and he look cool and he don't say much When he rhyme, I don't get tripped up Let's get these bucks, too much For the non-believers and not enough Dope, busy rhyming seizures Spazz like a brick shot, my shit is this hot Turning up the heat for the big pot I'ma get it if it's there for the taking Legend in the making, bringing home bacon A little too much Man, for real I think I'm giving these people too much I think I'm giving these people too much"
1522,Outro Music Outro Music
1523,"Love is Love is Love is Love is Love is Oh baby Keep giving me your love, every love Love is Love is Love is Come on, I want a little love Now come on and stay Love is Love is Love is Love is Love is Oh baby Keep giving me your love, every love Love is Love is Love is Love is"
1524,Undertekster av Amara.org-gemenskapen Teksting av Amara.org-gemenskapen
1525,
1526,
1527,
1528,
1529,"Now most folks are broken or pushed to the side The world wants to hurt you but all don't abide The night is the secret, the key in the palm If you want to see this you have to be calm You'll always be moving, there's nowhere to stay Some people hold signs that are pointing the way No No"
1530,Abagi... Zot! Zot! Zot! Zot!
1531,
1532,
1533,"This is Oh, how do death beat so long, I say? Sunshine. Oh, how do death beat so long, I say? Sunshine. Sunshine. Oh, how do..."
1534,"Tangled in somebody else's rules That you have to obey while being played like fools Rent notices slipped under your door Feeling like your life is pointless Like the Iraq war But you're battling the bigger foes Cash flow and time to elevate a rise to shine Man, good people see your strangled anguish We're not on a high horse We speak your language I have to say my faith in you is shaken Keep your head up You haven't replaced the love that you have taken Nobody said it was easy I have to say my faith in you is shaken Yo, you gotta stand strong You haven't replaced the love that you have taken You gotta get up and move on I have to say my faith in you is shaken"
1535,I represent that cedar and sedge 78 for you heads pure thoroughbred I'm like Q-tip with an edge Five boroughs I learned about Wax CD and word em out Took those styles turned em out Still that cake we heard about from the east coast The two up two down I'm too hot for clowns With my swag from the ground to the ceiling Presence so appealing can't help but feel em That dope boy they never catch dealing Verses full of crack I push em to the whack And watch em get smacked I'm serving up raw facts Underground gold like oil but you ain't gotta dig for I'm scratching to the top Cause baby I'm a star I'm a star Straight in the galactic Coming with that rap shit My skill level is massive Bitch I'm a star Can't reach me in a spaceship Your stylistics is basic I grab the mic and rape it Bitch I'm a star
1536,Takk for at du så med. Tack for at du så med.
1537,
1538,
1539,
1540,
1541,Thank you.
1542,You may listen to this network with assurance that all sources of news will be properly labeled and will bring you frequent summaries of all information available. Thank you.
1543,
1544,bones keep the magnum on me i don't go nowhere without my jimmy hat you gotta envy that send me rapping half hip it's that shit i'm a monster i'm jurassic i gotta save earth i seen hip-hop die right in front of my eyes when it gave birth one's for the honeys two's for the show three is for my people in the beast getting dough so you know that i gotta get mine too get your shine on dude even if i rhyme off cue i'm still on beat and it's still all heat that i spit this beat is kind of slick got me creeping on the low like i'm cheating on my chicks so when you see me on the go
1545,"Find down for fame. From your TV screens to your radio airwaves, opportunities tighter than hair braids. Pretty soon my space is their space, but their space never been our choice. Let's say that I'm our voice. Hypothetically, I'm representing me. Descended to the 70s, I sent it heavenly. Pretty soon the iTunes embedded in a child's brain. A file gained him to the final frame. Oh, you made a song, now you a boss now. The stakes are high, I'm bringing the cause down. Until I see you hardly, I'll leave this party to the F-U-T-U-R-E. You know what that spell, right? Yeah, it's feeling like them."
1546,Takk for ating med. Thank you for watching.
1547,"Un universo repleto de sensaciones que me inspiran en pensar que pronto llegarán cosas mejores. Si se trata de decirte que somos los campeones, decídelo tú, güey. Que no se puede tener todo, me dicen en la calle cuando paso. Que este juego ya se acabó, aún respiro música, esta es mi vida. Que no se puede tener todo, me dicen en la calle cuando paso. Que este juego ya se acabó, aún respiro música, esta es mi vida. Es difícil entender lo que se vive en mis zapatos. Y muchos ni siquiera saben lo que es andar entre piedras corriendo descalzo. En camiones recorriendo miles de barrios. Unos en mansiones, nosotros con misiones que sorprenden a los millonarios."
1548,Takk for ating mediet. Thank you for watching.
1549,
1550,Дякую за перегляд! Дякую за перегляд!
1551,Ciao
1552,"West. Easy ride. I'm riding to the West. Easy ride. I'm riding to the West. Easy ride. I'm riding to the West. Yes, I'm the professor master in the art of chilling. Got body parts in the dresser from the prostitutes. I'm killing. I'm not a villain. That's just how I get my kicks, G. We understood how we live it in the land of the free. My past caught up to me. Caught a few bodies in the industry. Wants for rape, murder, and public indecency. I'm going West on an easy ride. Bitch, you are too fat to hide. Too ugly for me to rape and kill you. Best just commit suicide. Yeah, I'm the broodmonger."
1553,O que é o que? Xa é tarde Pardes É non é un falar Brole
1554,In
1555,"In the sea In the sea In the sea In the sea In the sea In the sea One, two, three"
